,Name,Status,USD Raised,End of ICO,Token Sale Price,Current price,Return(x),Rating
https://www.icodata.io/coin/viabet,Viabet,Completed,"$495,713.00",07.01.2018,$1.1531,$0,0.000,0
https://www.icodata.io/coin/soferox,Soferox,Completed,"$489,449.00",31.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/live-edu,Live Edu,Completed,"$475,135.00",15.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/rocket-ico,Rocket ICO,Completed,"$462,645.00",15.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/golos,Golos,Completed,"$462,000.00",04.12.2016,$0.017066,$0.422128,24.736,0
https://www.icodata.io/coin/storj-x,Storjcoin X,Completed,"$461,802.00",18.08.2014,$0.009024,$1.91883,212.629,0
https://www.icodata.io/coin/300cubits,300cubits,Completed,"$447,620.00",20.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/papyrus,Papyrus,Completed,"$440,000.00",02.11.2017,$1,$0,0.000,0
https://www.icodata.io/coin/emphy,Emphy,Completed,"$435,206.00",05.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/rustbits,Rustbits,Completed,"$428,397.00",31.07.2017,$0.020625,$0.157467,7.635,0
https://www.icodata.io/coin/contingency,Contingency,Completed,"$367,078.00",28.02.2017,$0,$0,0.000,0
https://www.icodata.io/coin/peerbanks,Peerbanks,Completed,"$365,317.00",22.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/apptrade,Apptrade,Completed,"$361,826.00",30.04.2017,$0,$0,0.000,0
https://www.icodata.io/coin/stash,Stash,Completed,"$355,939.00",18.11.2017,$0.1,$0,0.000,0
https://www.icodata.io/coin/eloplay,Eloplay,Completed,"$335,395.00",15.11.2017,$0.033336,$0,0.000,0
https://www.icodata.io/coin/just-dating-site,Just Dating Site,Completed,"$333,756.00",30.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/avalon,Avalon,Completed,"$323,165.00",30.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/ice-rock-mining,Ice Rock Mining,Completed,"$311,496.00",08.11.2017,$1.2,$0,0.000,0
https://www.icodata.io/coin/databroker-dao,Databroker DAO,Completed,"$310,760.00",16.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/spheris,Spheris,Completed,"$306,340.00",19.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/etheroll,Etheroll,Completed,"$304,295.00",17.02.2017,$0.067597,$3.25393,48.137,0
https://www.icodata.io/coin/blockcdn,BlockCDN,Completed,"$303,000.00",25.12.2016,$0,$0,0.000,0
https://www.icodata.io/coin/wabi,WaBi,Completed,"$300,000.00",12.08.2017,$0,$0,0.000,0
https://www.icodata.io/coin/genevieve,Genevieve,Completed,"$299,872.00",31.08.2017,$0,$0,0.000,0
https://www.icodata.io/coin/creativechain,Creativecoin,Completed,"$298,331.00",01.05.2017,$0.037539,$0.922129,24.565,0
https://www.icodata.io/coin/octanox,Octanox,Completed,"$297,414.00",26.06.2017,$0.074354,$0.288325,3.878,0
https://www.icodata.io/coin/trackr,CryptoInsight,Completed,"$292,938.00",15.09.2017,$0.048582,$0.253108,5.210,0
https://www.icodata.io/coin/des,DES,Completed,"$289,687.00",01.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/odmc,ODMC,Completed,"$281,000.00",31.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/robot-vera,Robot Vera,Completed,"$271,285.00",31.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/blocklancer,Blocklancer,Completed,"$258,580.00",21.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/mass-coin,Mass coin,Completed,"$252,432.00",01.12.2016,$0,$0,0.000,0
https://www.icodata.io/coin/gilgames,Gilgames,Completed,"$251,074.00",20.07.2017,$0,$0,0.000,0
https://www.icodata.io/coin/ethersport,EtherSport,Completed,"$250,000.00",20.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/cryptoforecast,CryptoForecast,Completed,"$249,000.00",19.05.2017,$0.005413,$0.110426,20.400,0
https://www.icodata.io/coin/7ype,7ype,Completed,"$241,967.00",07.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/pylon,Pylon,Completed,"$237,894.00",05.11.2017,$1.957837,$0,0.000,0
https://www.icodata.io/coin/battledrome,Battledrome,Completed,"$227,328.00",12.08.2017,$0,$0,0.000,0
https://www.icodata.io/coin/last-will,Last Will,Completed,"$225,690.00",19.08.2017,$0,$0,0.000,0
https://www.icodata.io/coin/follow-coin,Follow Coin,Completed,"$214,415.00",24.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/payfair,Payfair,Completed,"$213,788.00",30.11.2017,$0.00382,$0,0.000,0
https://www.icodata.io/coin/internxt,Internxt,Completed,"$209,405.00",28.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/propx,PROPX,Completed,"$203,792.00",30.11.2017,$0.3,$0,0.000,0
https://www.icodata.io/coin/bitcrystals-spells-of-genesis,Bitcrystals,Completed,"$200,000.00",04.09.2015,$0.014792,$1.53354,103.677,0
https://www.icodata.io/coin/eventchain,Eventchain,Completed,"$192,000.00",20.11.2017,$0,$0,0.000,40
https://www.icodata.io/coin/global-jobcoin,Global Jobcoin,Completed,"$189,898.00",06.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/authoreon,Authoreon,Completed,"$189,021.00",31.12.2017,$0.15,$0,0.000,0
https://www.icodata.io/coin/immla,IMMLA,Completed,"$183,426.00",03.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/synchrolife,Synchrolife,Completed,"$180,733.00",20.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/vote-coin,Vote Coin,Completed,"$177,580.00",21.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/robo-advisor-coin,Robo Advisor Coin,Completed,"$174,874.00",24.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/render-payment,Render Payment,Completed,"$164,405.00",30.11.2017,$0.25,$0,0.000,0
https://www.icodata.io/coin/nimfamoney,Nimfamoney,Completed,"$156,156.00",30.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/agora,Agora,Completed,"$152,004.00",26.10.2017,$0.59306,$0,0.000,0
https://www.icodata.io/coin/wwam,WWAM,Completed,"$148,250.00",08.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/eboost,eBoost,Completed,"$140,000.00",27.10.2016,$0,$0,0.000,0
https://www.icodata.io/coin/mcx,MCX,Completed,"$139,731.00",31.12.2017,$0.5,$0,0.000,0
https://www.icodata.io/coin/santiment-pre-sale,Santiment Network Token,Completed,"$135,000.00",13.02.2017,$0,$5.24907,0.000,0
https://www.icodata.io/coin/graphene-power,Graphene Power Pre-sale,Completed,"$133,628.00",10.01.2018,$0.125,$0,0.000,0
https://www.icodata.io/coin/3des,3DES,Completed,"$127,752.00",25.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/zloadr,Zloadr,Completed,"$119,498.00",31.10.2017,$0.31,$0,0.000,0
https://www.icodata.io/coin/beyond-the-void,Nexium,Completed,"$115,500.00",30.11.2016,$0.003996,$0.60971,152.584,0
https://www.icodata.io/coin/graft,Graft,Completed,"$113,321.00",15.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/fidcom,Fidcom,Completed,"$111,640.00",19.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/confideal,Confideal,Completed,"$109,780.00",22.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/ethino,Ethino,Completed,"$106,341.00",30.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/rakugo,Rakugo,Completed,"$103,802.00",19.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/cryptonetix,Cryptonetix,Completed,"$100,000.00",31.12.2017,$0.34,$0,0.000,0
https://www.icodata.io/coin/dls-academy,DLS Academy,Completed,"$96,529.00",15.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/webcoin,Webcoin,Completed,"$91,415.00",31.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/cryptofund,CryptoFund,Completed,"$89,670.00",01.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/lust,Lust,Completed,"$84,000.00",30.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/tokes,Tokes,Completed,"$81,100.00",16.01.2017,$0.125227,$8.17754,65.302,0
https://www.icodata.io/coin/leviarcoin,LeviarCoin,Completed,"$80,885.00",09.07.2017,$0,$0,0.000,0
https://www.icodata.io/coin/fintab,Fintab,Completed,"$78,363.00",12.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/procommerce,ProCurrency,Completed,"$77,000.00",27.02.2017,$0.027352,$0.098602,3.605,0
https://www.icodata.io/coin/charg-coin,Charg Coin,Completed,"$74,162.00",31.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/xronos,Xronos,Completed,"$71,943.00",21.10.2017,$3.5,$0,0.000,0
https://www.icodata.io/coin/stuffgogo,Stuffgogo,Completed,"$69,192.00",08.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/egaas,eGaaS,Completed,"$64,000.00",15.12.2016,$0,$0,0.000,0
https://www.icodata.io/coin/nametoken,Nametoken,Completed,"$61,403.00",30.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/darf-chain,DARF Chain,Completed,"$59,810.00",17.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/dao-ipci,DAO IPCI,Completed,"$57,486.00",15.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/selfpay,SelfPay,Completed,"$56,700.00",03.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/mdk,MDK,Completed,"$56,699.00",31.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/bet-network,BET Network,Completed,"$54,263.00",30.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/coppay,CopPay,Completed,"$52,318.00",30.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/oren,Oren,Completed,"$50,796.00",30.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/viso,Viso,Completed,"$43,331.00",24.10.2017,$0.1,$0,0.000,0
https://www.icodata.io/coin/a2b-direct,A2B Direct,Completed,"$43,209.00",29.08.2017,$0,$0,0.000,0
https://www.icodata.io/coin/acebusters,Acebusters,Completed,"$38,526.00",21.12.2017,$0.02736,$0,0.000,0
https://www.icodata.io/coin/integrative-wallet,Integrative Wallet,Completed,"$36,795.00",28.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/crypto-improvement-fund,Crypto Improvement Fund,Completed,"$34,750.00",01.01.2018,$0,$0,0.000,0
https://www.icodata.io/coin/camonroad,CamOnRoad,Completed,"$33,553.00",15.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/pally,Pally,Completed,"$33,508.00",13.12.2017,$0.1,$0,0.000,0
https://www.icodata.io/coin/rpay,RPay,Completed,"$30,750.00",20.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/fitvitalik,FitVitalik,Completed,"$28,908.00",02.01.2018,$0,$0,0.000,0
https://www.icodata.io/coin/godzillion,Godzillion,Completed,"$27,990.00",24.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/trive-news,Trive News,Completed,"$27,776.00",15.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/cromhub,CROMhub,Completed,"$26,372.00",14.12.2017,$6.9585,$0,0.000,0
https://www.icodata.io/coin/bolenum,Bolenum,Completed,"$18,606.00",14.08.2017,$0.724259,$0.036614,0.051,0
https://www.icodata.io/coin/golden-fleece,Golden Fleece,Completed,"$17,417.00",30.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/spectrecoin,Spectrecoin,Completed,"$15,427.00",08.01.2017,$0.000812,$3.82042,"4,705.530",0
https://www.icodata.io/coin/wild-crypto,Wild Crypto,Completed,"$15,410.00",12.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/armor-ceramics,Armor Ceramics - Pre-ICO,Completed,"$15,273.00",03.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/real-property-token,Real Property Token,Completed,"$15,224.00",10.01.2018,$0,$0,0.000,0
https://www.icodata.io/coin/rados,Rados,Completed,"$15,028.00",01.12.2017,$830,$0,0.000,0
https://www.icodata.io/coin/8-circuit-studios,8 Circuit Studios,Completed,"$14,591.00",18.08.2017,$0,$0,0.000,0
https://www.icodata.io/coin/dolphin-bi,Dolphin BI,Completed,"$13,726.00",26.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/arbitrage-crypto-trader,Arbitrage Crypto Trader,Completed,"$13,559.00",25.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/dinnerful-network,Dinnerful Network,Completed,"$12,931.00",18.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/elite-888,Elite 888,Completed,"$12,711.00",09.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/s3ntigraph,S3ntigraph,Completed,"$11,584.00",04.08.2017,$0,$0,0.000,0
https://www.icodata.io/coin/farad,Farad,Completed,"$10,506.00",31.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/autonio,Autonio,Completed,"$10,223.00",22.10.2017,$0,$0,0.000,14
https://www.icodata.io/coin/gluon,Gluon,Completed,"$9,698.00",17.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/chex,Chex,Completed,"$8,840.00",17.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/makeitviral,MakeItViral,Completed,"$8,230.00",15.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/zerotraffic,Zerotraffic,Completed,"$7,243.00",15.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/hunt-bet,Hunt Bet,Completed,"$7,241.00",02.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/mill-of-blood,Mill of Blood,Completed,"$6,851.00",16.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/acuitty,Acuitty,Completed,"$6,598.00",16.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/disledger,DisLedger,Completed,"$6,362.00",31.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/open-longevity,Open Longevity,Completed,"$5,988.00",09.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/game-com,Game.com,Completed,"$5,559.00",30.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/sunlight-coin,Sunlight Coin,Completed,"$5,527.00",17.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/fapcoin,FAPCoin,Completed,"$5,250.00",31.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/beesocials,BeeSocials,Completed,"$5,090.00",24.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/quickbetcoin,QuickBetCoin,Completed,"$5,057.00",07.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/equi,Equi,Completed,"$4,988.00",15.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/robot-trading,Robot Trading,Completed,"$4,705.00",24.12.2017,$0.083,$0,0.000,0
https://www.icodata.io/coin/indicoin,Indicoin,Completed,"$4,539.00",07.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/crowddrive,CrowdDrive,Completed,"$4,496.00",10.01.2018,$1.65,$0,0.000,0
https://www.icodata.io/coin/doft,Doft,Completed,"$4,435.00",27.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/startmining,StartMining,Completed,"$4,398.00",17.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/digitx,DigitX,Completed,"$4,152.00",31.12.2017,$0.13,$0,0.000,0
https://www.icodata.io/coin/virtual-cashback,Virtual Cashback,Completed,"$3,739.00",17.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/premium-trade,Premium Trade,Completed,"$3,173.00",18.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/macroverse,Macroverse,Completed,"$3,046.00",01.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/bitcoin-silver,Bitcoin Silver,Completed,"$3,000.00",20.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/balehu-bucks,Balehu Bucks,Completed,"$2,957.00",31.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/slot,Slot,Completed,"$2,921.00",18.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/beeqb,BeeqB,Completed,"$2,841.00",22.12.2017,$1,$0,0.000,0
https://www.icodata.io/coin/unicoin,Unicoin,Completed,"$2,574.00",31.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/christ-coin,Christ Coin,Completed,"$1,917.00",31.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/red-pill-coin,Red Pill Coin,Completed,"$1,697.00",31.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/vacuum,Vacuum,Completed,"$1,677.00",24.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/icobid,IcoBid,Completed,"$1,500.00",11.01.2017,$0,$0,0.000,0
https://www.icodata.io/coin/tokenlab,Tokenlab,Completed,"$1,467.00",28.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/unit-fund,Unit Fund,Completed,"$1,336.00",26.08.2017,$0,$0,0.000,0
https://www.icodata.io/coin/wu-tang-coin,Wu Tang Coin,Completed,"$1,001.00",31.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/sqpay,SqPay,Completed,$914.00,30.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/oyster,Oyster,Completed,$807.00,30.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/techbench,TechBench,Completed,$650.00,23.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/lookrev,Lookrev,Completed,$619.00,31.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/alpencoin,Alpencoin,Completed,$412.00,11.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/rich-coin,Rich Coin,Completed,$377.00,25.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/coinsopen,CoinsOpen,Completed,$351.00,20.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/top,TOP,Completed,$342.00,23.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/videoblog,VideoBlog,Completed,$245.00,25.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/ftcoin,FTCoin,Completed,$194.00,10.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/bitnan,Bitnan,Completed,$153.00,16.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/luxcoin,Luxcoin,Completed,$133.00,21.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/dfs,DFS,Completed,$104.00,31.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/88-coin,88 Coin,Completed,$74.00,27.12.2017,$0.3,$0,0.000,0
https://www.icodata.io/coin/pixiu,Pixiu,Completed,$57.00,05.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/bhotspot,bHotspot,Completed,$50.00,19.08.2017,$0,$0,0.000,0
https://www.icodata.io/coin/btcwall,BTCWall,Completed,$48.00,25.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/flik,Flik,Completed,$46.00,20.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/customizable-basic-income,Customizable Basic Income,Completed,$30.00,29.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/crypto-apartments,Crypto Apartments,Completed,$22.60,30.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/bico,Bico,Completed,$8.92,20.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/coindex,Coindex,Completed,$0.00,02.11.2017,$0.6,$0,0.000,0
https://www.icodata.io/coin/strim,STRIM,Completed,$0.00,10.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/knows,Knows,Completed,$0.00,17.08.2017,$0,$0,0.000,0
https://www.icodata.io/coin/vlb,VLB,Completed,$0.00,17.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/etherecash,Etherecash,Completed,$0.00,19.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/grace,Grace,Completed,$0.00,01.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/exotown,ExoTown,Completed,$0.00,22.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/detector-token,Detector Token,Completed,$0.00,20.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/golden-alliance,Golden Alliance,Completed,$0.00,21.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/izx,IZX,Completed,$0.00,31.12.2017,$1,$0,0.000,0
https://www.icodata.io/coin/next-exchange,Next Exchange,Completed,$0.00,31.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/escroco,Escroco,Completed,$0.00,21.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/baochain,BaoChain,Completed,$0.00,27.11.2017,$3.33,$0,0.000,0
https://www.icodata.io/coin/guidectf,GuideCTF,Completed,$0.00,19.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/authenticid,AuthenticID,Completed,$0.00,28.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/tigereum,Tigereum,Completed,$0.00,18.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/bdcc,BDCC,Completed,$0.00,31.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/genesis-world,Genesis World,Completed,$0.00,30.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/raacoin,RAAcoin,Completed,$0.00,01.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/vista-financial,Vista Financial,Completed,$0.00,15.08.2017,$0,$0,0.000,0
https://www.icodata.io/coin/berith,Berith,Completed,$0.00,27.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/bitsdigit,Bitsdigit,Completed,$0.00,31.08.2017,$0,$0,0.000,0
https://www.icodata.io/coin/enjoy-life,Enjoy Life,Completed,$0.00,15.01.2017,$0,$0,0.000,0
https://www.icodata.io/coin/akrocoin,AkroCoin,Completed,$0.00,09.01.2018,$1.2,$0,0.000,0
https://www.icodata.io/coin/belrium,Belrium,Completed,$0.00,08.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/openzen,Openzen,Completed,$0.00,15.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/baner,Baner,Completed,$0.00,30.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/imprinta,Imprinta,Completed,$0.00,22.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/cryogen,CryoGen Pre-sale,Completed,$0.00,01.01.2018,$1,$0,0.000,0
https://www.icodata.io/coin/exxor,Exxor,Completed,$0.00,31.12.2017,$0.2,$0,0.000,0
https://www.icodata.io/coin/vinchain,VinChain Pre-ICO,Completed,$0.00,24.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/battleball,Battleball,Completed,$0.00,25.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/modum,Modum,Completed,$0.00,22.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/estate-coin,Estate Coin,Completed,$0.00,30.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/cryptoabs,CryptoABS,Completed,$0.00,04.08.2017,$0,$0,0.000,0
https://www.icodata.io/coin/cryptosoft,Cryptosoft,Completed,$0.00,25.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/f2uphone,F2uPhone,Completed,$0.00,30.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/reanimator,Reanimator,Completed,$0.00,15.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/qbao,Qbao,Completed,$0.00,29.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/clickauto,ClickAuto,Completed,$0.00,10.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/ifan,iFan,Completed,$0.00,15.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/ong-coin,ONG Coin,Completed,$0.00,20.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/binary,Binary,Completed,$0.00,25.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/votes,Votes,Completed,$0.00,03.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/full-consensus-films,Full Consensus Films,Completed,$0.00,14.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/anacoin,Anacoin,Completed,$0.00,06.08.2017,$0,$0,0.000,0
https://www.icodata.io/coin/qurito,Qurito,Completed,$0.00,19.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/kencoin,Kencoin,Completed,$0.00,14.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/stockbet,Stockbet,Completed,$0.00,31.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/casagram,Casagram,Completed,$0.00,15.12.2017,$7.5,$0,0.000,0
https://www.icodata.io/coin/bitpoker,Bitpoker,Completed,$0.00,05.10.2017,$0,$0,0.000,0
https://www.icodata.io/coin/fundaria,Fundaria,Completed,$0.00,22.12.2017,$0,$0,0.000,0
https://www.icodata.io/coin/connectwealth,Connectwealth,Completed,$0.00,13.09.2017,$0,$0,0.000,0
https://www.icodata.io/coin/copico,COPICO,Completed,$0.00,17.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/securitypluscloud,SecurityPlusCloud,Completed,$0.00,06.01.2018,$0.75,$0,0.000,0
https://www.icodata.io/coin/smoke-exchange,Smoke Exchange,Completed,$0.00,16.11.2017,$0,$0,0.000,0
https://www.icodata.io/coin/blockchain-neural-system,Blockchain Neural System,Completed,$0.00,30.11.2017,$0.88,$0,0.000,0
https://www.icodata.io/coin/oceanus,Oceanus,Completed,$0.00,15.10.2017,$0,$0,0.000,0
